triangle_index,vertex_ids,vertex_labels
429,"505,118,116","Malignant,Malignant,Malignant"
430,"505,118,509","Malignant,Malignant,Malignant"
431,"505,509,118","Malignant,Malignant,Malignant"
432,"505,509,515","Malignant,Malignant,Malignant"
433,"505,515,509","Malignant,Malignant,Malignant"
434,"509,118,505","Malignant,Malignant,Malignant"
435,"509,505,118","Malignant,Malignant,Malignant"
436,"509,505,515","Malignant,Malignant,Malignant"
437,"509,515,505","Malignant,Malignant,Malignant"
438,"511,110,112","Malignant,Malignant,Malignant"
439,"511,112,110","Malignant,Malignant,Malignant"
440,"511,112,123","Malignant,Malignant,Malignant"
441,"511,123,112","Malignant,Malignant,Malignant"
442,"511,123,519","Malignant,Malignant,Malignant"
443,"511,519,123","Malignant,Malignant,Malignant"
444,"515,505,509","Malignant,Malignant,Malignant"
445,"515,509,505","Malignant,Malignant,Malignant"
446,"517,120,123","Malignant,Malignant,Malignant"
447,"517,123,120","Malignant,Malignant,Malignant"
448,"517,123,519","Malignant,Malignant,Malignant"
449,"517,127,519","Malignant,Malignant,Malignant"
450,"517,519,123","Malignant,Malignant,Malignant"
451,"517,519,127","Malignant,Malignant,Malignant"
452,"519,123,511","Malignant,Malignant,Malignant"
453,"519,123,517","Malignant,Malignant,Malignant"
454,"519,127,517","Malignant,Malignant,Malignant"
455,"519,511,123","Malignant,Malignant,Malignant"
456,"519,517,123","Malignant,Malignant,Malignant"
457,"519,517,127","Malignant,Malignant,Malignant"
458,"526,527,534","Malignant,Malignant,Malignant"
459,"526,534,527","Malignant,Malignant,Malignant"
460,"527,526,534","Malignant,Malignant,Malignant"
461,"527,534,526","Malignant,Malignant,Malignant"
462,"527,534,538","Malignant,Malignant,Malignant"
463,"527,538,534","Malignant,Malignant,Malignant"
464,"534,526,527","Malignant,Malignant,Malignant"
465,"534,527,526","Malignant,Malignant,Malignant"
466,"534,527,538","Malignant,Malignant,Malignant"
467,"534,538,527","Malignant,Malignant,Malignant"
468,"538,527,534","Malignant,Malignant,Malignant"
469,"538,534,527","Malignant,Malignant,Malignant"
470,"547,129,557","Malignant,Malignant,Malignant"
471,"547,136,139","Malignant,Malignant,Malignant"
472,"547,136,557","Malignant,Malignant,Malignant"
473,"547,139,136","Malignant,Malignant,Malignant"
474,"547,557,129","Malignant,Malignant,Malignant"
475,"547,557,136","Malignant,Malignant,Malignant"
476,"554,133,558","Malignant,Malignant,Malignant"
477,"554,558,133","Malignant,Malignant,Malignant"
478,"557,129,132","Malignant,Malignant,Malignant"
479,"557,129,547","Malignant,Malignant,Malignant"
480,"557,132,129","Malignant,Malignant,Malignant"
481,"557,132,134","Malignant,Malignant,Malignant"
482,"557,134,132","Malignant,Malignant,Malignant"
483,"557,134,136","Malignant,Malignant,Malignant"
484,"557,136,134","Malignant,Malignant,Malignant"
485,"557,136,547","Malignant,Malignant,Malignant"
486,"557,547,129","Malignant,Malignant,Malignant"
487,"557,547,136","Malignant,Malignant,Malignant"
488,"558,133,138","Malignant,Malignant,Malignant"
489,"558,133,554","Malignant,Malignant,Malignant"
490,"558,138,133","Malignant,Malignant,Malignant"
491,"558,554,133","Malignant,Malignant,Malignant"
492,"569,139,571","Malignant,Malignant,Malignant"
493,"569,571,139","Malignant,Malignant,Malignant"
494,"569,571,583","Malignant,Malignant,Malignant"
495,"569,583,571","Malignant,Malignant,Malignant"
496,"571,139,140","Malignant,Malignant,Malignant"
497,"571,139,569","Malignant,Malignant,Malignant"
498,"571,140,139","Malignant,Malignant,Malignant"
499,"571,140,583","Malignant,Malignant,Malignant"
500,"571,569,139","Malignant,Malignant,Malignant"
501,"571,569,583","Malignant,Malignant,Malignant"
502,"571,583,140","Malignant,Malignant,Malignant"
503,"571,583,569","Malignant,Malignant,Malignant"
504,"575,134,138","Malignant,Malignant,Malignant"
505,"575,134,140","Malignant,Malignant,Malignant"
506,"575,138,134","Malignant,Malignant,Malignant"
507,"575,140,134","Malignant,Malignant,Malignant"
508,"575,140,583","Malignant,Malignant,Malignant"
509,"575,583,140","Malignant,Malignant,Malignant"
510,"583,140,571","Malignant,Malignant,Malignant"
511,"583,140,575","Malignant,Malignant,Malignant"
512,"583,569,571","Malignant,Malignant,Malignant"
513,"583,571,140","Malignant,Malignant,Malignant"
514,"583,571,569","Malignant,Malignant,Malignant"
515,"583,575,140","Malignant,Malignant,Malignant"
