"gene","p_val","avg_log2FC","pct.1","pct.2","p_adj"
"COL1A2",0.208485848685498,-0.317917630566698,0.665,0.793103448275862,0.847216753965237
"COL4A2",0.204385794121098,-0.421973733630269,0.385,0.482758620689655,0.847216753965237
"COL6A2",0.201104385757888,0.868350383314397,0.315,0.206896551724138,0.847216753965237
"DUSP5",0.20498741898364,0.518407751174824,0.4,0.275862068965517,0.847216753965237
"EFNB2",0.198637611894822,-0.742245622743838,0.045,0.103448275862069,0.847216753965237
"GADD45B",0.201670836673544,1.46773662291693,0.155,0.0689655172413793,0.847216753965237
"INHBA",0.202299534495691,-0.936314853066346,0.195,0.275862068965517,0.847216753965237
"KRT17",0.207330885274088,0.653116673010851,0.115,0.0344827586206897,0.847216753965237
"LUM",0.206551518493127,0.805310392886789,0.32,0.206896551724138,0.847216753965237
"SPARCL1",0.195938516969241,-0.72772621627716,0.045,0.103448275862069,0.847216753965237
"SST",0.201363789601425,-0.782761529993146,0.045,0.103448275862069,0.847216753965237
"STAT6",0.198637611894822,-0.655981272956038,0.045,0.103448275862069,0.847216753965237
"TGFBR1",0.19734632738232,1.21912230400161,0.115,0.0344827586206897,0.847216753965237
"ADGRE5",0.227106364040649,-1.7382815756541,0.05,0.103448275862069,0.868796157739395
"CLU",0.22612412007092,0.994515220926731,0.11,0.0344827586206897,0.868796157739395
"CYP1B1",0.223520885780124,1.94135306238243,0.105,0.0344827586206897,0.868796157739395
"GSTP1",0.223617092391846,-1.45811946311205,0.105,0.172413793103448,0.868796157739395
"PHLDA2",0.227106364040649,-2.36274527235019,0.05,0.103448275862069,0.868796157739395
"S100B",0.224242050623738,-1.35983677127259,0.05,0.103448275862069,0.868796157739395
"SOD2",0.219913531769646,-0.36390831107284,0.235,0.344827586206897,0.868796157739395
"EPHB2",0.232809870738999,0.255696820521383,0.11,0.0344827586206897,0.873037015271247
"SMAD3",0.229996669022089,-1.10976114775957,0.05,0.103448275862069,0.873037015271247
"THBS1",0.232700742223439,0.563123353670624,0.455,0.344827586206897,0.873037015271247
"CD83",0.236018254772181,-1.02022555007543,0.075,0.137931034482759,0.879283694249303
"HLA-C",0.238629723861637,0.526814026739825,0.35,0.241379310344828,0.879377705548581
"TSHZ2",0.239129025193035,2.06648038806198,0.1,0.0344827586206897,0.879377705548581
"SERPINH1",0.240715147275227,0.748051770016818,0.2,0.103448275862069,0.879536115044099
"CD9",0.246376884158684,1.80273265738831,0.1,0.0344827586206897,0.883013213087907
"COL15A1",0.244251774437934,1.11162384991066,0.105,0.0344827586206897,0.883013213087907
"DCN",0.250699350826634,0.310026646868262,0.295,0.172413793103448,0.883013213087907
"HSP90B1",0.245321135629837,-0.789805394389069,0.13,0.206896551724138,0.883013213087907
"PRF1",0.25096165003551,-0.877276405212069,0.05,0.103448275862069,0.883013213087907
"PTGDS",0.249540218044809,-1.18455686523061,0.08,0.137931034482759,0.883013213087907
"IGF2R",0.255573362670915,0.827653578948377,0.15,0.0689655172413793,0.893722801978046
"HSPB1",0.257367213254266,1.01058728129501,0.265,0.172413793103448,0.893908950009693
"SAA2",0.258763117108069,-0.650033322499265,0.05,0.103448275862069,0.893908950009693
"GZMH",0.260344104025911,-0.644085469495856,0.05,0.103448275862069,0.893952646354031
"ABL2",0.373018124512281,1.32108993064907,0.08,0.0344827586206897,0.896291774593153
"ACKR4",0.611055288282386,-0.0101205617187544,0.06,0.0344827586206897,0.896291774593153
"ACTA2",0.296029884799573,-0.710257063932028,0.14,0.206896551724138,0.896291774593153
"ADGRA2",0.618406865980876,0.0527894878061629,0.075,0.103448275862069,0.896291774593153
"ADGRD1",0.603213242077211,0.233640569642902,0.06,0.0344827586206897,0.896291774593153
"ANGPTL1",0.517986251300938,0.898401167999587,0.065,0.0344827586206897,0.896291774593153
"ANXA2",0.565282871712768,0.148896612321418,0.095,0.137931034482759,0.896291774593153
"APOA1",0.332738551447518,-1.38037494863084,0.06,0.103448275862069,0.896291774593153
"ARF1",0.323850032316768,1.86745098900947,0.085,0.0344827586206897,0.896291774593153
"ATF3",0.469165935612894,0.952534703690607,0.07,0.0344827586206897,0.896291774593153
"ATG10",0.353027925907929,1.24330423403215,0.085,0.0344827586206897,0.896291774593153
"ATG12",0.556470144338215,-0.569177756502112,0.075,0.103448275862069,0.896291774593153
"AXL",0.551247304893557,0.289607295602476,0.065,0.0344827586206897,0.896291774593153
"BAX",0.456487867972567,-0.687404346673467,0.095,0.137931034482759,0.896291774593153
"BCL2L1",0.679294818639021,-0.591320346984868,0.085,0.103448275862069,0.896291774593153
"BGN",0.450759710321894,0.160252483690252,0.535,0.448275862068966,0.896291774593153
"BMP1",0.591440233210762,0.812067540463425,0.1,0.0689655172413793,0.896291774593153
"BMP3",0.638422854655397,0.720915287262099,0.055,0.0344827586206897,0.896291774593153
"BMP4",0.504056066957645,1.19445785081356,0.065,0.0344827586206897,0.896291774593153
"BMPR1A",0.489490628233906,0.808260614087052,0.11,0.0689655172413793,0.896291774593153
"BMPR2",0.613678948312582,0.020575037663388,0.06,0.0344827586206897,0.896291774593153
"BRCA1",0.398310306365676,0.83853121131907,0.08,0.0344827586206897,0.896291774593153
"BST2",0.43379270330058,-0.175542469795044,0.115,0.172413793103448,0.896291774593153
"BTG1",0.551247304893557,0.242365714635355,0.065,0.0344827586206897,0.896291774593153
"C11orf96",0.390606237554096,0.15623980955275,0.215,0.137931034482759,0.896291774593153
"C1QC",0.649561820923284,0.802246415451702,0.055,0.0344827586206897,0.896291774593153
"C9orf16",0.268929703731852,1.7050279876535,0.095,0.0344827586206897,0.896291774593153
"CCL19",0.495317840621635,0.519012534285188,0.07,0.0344827586206897,0.896291774593153
"CCL2",0.583354421032185,-0.289812005968316,0.105,0.137931034482759,0.896291774593153
"CCL20",0.655161024940907,-0.961329614052151,0.05,0.0689655172413793,0.896291774593153
"CCL21",0.513320835113009,1.15299115623461,0.065,0.0344827586206897,0.896291774593153
"CCL4",0.657967403369618,-0.606389753485793,0.05,0.0689655172413793,0.896291774593153
"CCL5",0.482144886338869,0.861808125173813,0.07,0.0344827586206897,0.896291774593153
"CCL8",0.499456365700873,1.39249261648174,0.065,0.0344827586206897,0.896291774593153
"CCR10",0.317292138660755,1.26216327673744,0.09,0.0344827586206897,0.896291774593153
"CCR2",0.453299877898858,0.41551440360172,0.075,0.0344827586206897,0.896291774593153
"CCR5",0.425199844641463,1.10439005188419,0.075,0.0344827586206897,0.896291774593153
"CD14",0.303353667360793,-0.700942140346827,0.055,0.103448275862069,0.896291774593153
"CD19",0.378352438032688,1.34121434701136,0.08,0.0344827586206897,0.896291774593153
"CD27",0.499750958844326,0.340486662580279,0.07,0.0344827586206897,0.896291774593153
"CD274",0.486513804779879,0.714263240998726,0.07,0.0344827586206897,0.896291774593153
"CD34",0.669243036987009,-1.07376602051911,0.05,0.0689655172413793,0.896291774593153
"CD3E",0.282417562535793,1.27185577901113,0.095,0.0344827586206897,0.896291774593153
"CD3G",0.660779685017942,0.15954181487366,0.055,0.0344827586206897,0.896291774593153
"CD40LG",0.649561820923284,0.547287160823202,0.055,0.0344827586206897,0.896291774593153
"CD44",0.513320835113009,1.00752298710158,0.065,0.0344827586206897,0.896291774593153
"CD47",0.522673502490252,0.763343284441855,0.065,0.0344827586206897,0.896291774593153
"CD59",0.473470248673486,0.894913794879712,0.07,0.0344827586206897,0.896291774593153
"CD63",0.565282195904971,0.463642548584736,0.22,0.172413793103448,0.896291774593153
"CD68",0.432990276094696,0.536684167552448,0.12,0.0689655172413793,0.896291774593153
"CD69",0.562173144905412,1.20023791883702,0.06,0.0344827586206897,0.896291774593153
"CD74",0.457397925669547,0.326906983077203,0.075,0.0344827586206897,0.896291774593153
"CD80",0.677749150726812,0.0781910468123465,0.055,0.0344827586206897,0.896291774593153
"CD81",0.64964822560742,-0.15313172436165,0.14,0.172413793103448,0.896291774593153
"CDH11",0.406093820322433,0.368811285935154,0.17,0.103448275862069,0.896291774593153
"CDKN1A",0.312691862941276,0.828694717999522,0.22,0.137931034482759,0.896291774593153
"CDKN3",0.556082647800547,-0.934843196999945,0.065,0.0344827586206897,0.896291774593153
"CEACAM1",0.649561820923284,-0.865264025874977,0.05,0.0689655172413793,0.896291774593153
"CELSR1",0.32925969161946,-1.29309996567223,0.06,0.103448275862069,0.896291774593153
"CFD",0.339860472780027,1.17055165351333,0.085,0.0344827586206897,0.896291774593153
"CFLAR",0.310190532389195,-0.659983622686235,0.055,0.103448275862069,0.896291774593153
"CHEK2",0.523301954066468,0.85074976609484,0.105,0.0689655172413793,0.896291774593153
"CHI3L1",0.666417528639133,-0.234481745323443,0.05,0.0689655172413793,0.896291774593153
"CIDEA",0.603213242077211,0.195049932112834,0.06,0.0344827586206897,0.896291774593153
"CLEC2D",0.527381846852738,0.613878925550776,0.065,0.0344827586206897,0.896291774593153
"CLEC4A",0.275617348641088,-1.20315013747756,0.08,0.137931034482759,0.896291774593153
"CNTFR",0.460621418216554,1.3808863029116,0.07,0.0344827586206897,0.896291774593153
"COL11A1",0.640134495567523,0.348542665983195,0.21,0.172413793103448,0.896291774593153
"COL14A1",0.600404871074324,-0.214886921747263,0.075,0.103448275862069,0.896291774593153
"COL5A1",0.402795276621952,-0.626459044472604,0.26,0.310344827586207,0.896291774593153
"COL5A2",0.544143524407254,0.396899515379636,0.26,0.206896551724138,0.896291774593153
"COL5A3",0.581636336266201,0.0427289480385956,0.07,0.103448275862069,0.896291774593153
"COL6A3",0.592473510501387,-0.0936130335927294,0.325,0.379310344827586,0.896291774593153
"COL9A2",0.552919208991288,0.39199655657286,0.225,0.172413793103448,0.896291774593153
"COL9A3",0.522672900078635,0.845982231069618,0.065,0.0344827586206897,0.896291774593153
"CRP",0.551247304893557,0.262742881895459,0.065,0.0344827586206897,0.896291774593153
"CSF2RA",0.649561273115581,-0.573510978406153,0.05,0.0689655172413793,0.896291774593153
"CSF3",0.607127451936866,-0.316456408310455,0.075,0.103448275862069,0.896291774593153
"CTSG",0.385538079547837,1.04571411421229,0.08,0.0344827586206897,0.896291774593153
"CXCL2",0.386875207390327,-1.05559267397939,0.065,0.103448275862069,0.896291774593153
"CXCL9",0.453299300140213,0.429055906926227,0.075,0.0344827586206897,0.896291774593153
"CXCR2",0.324166478089553,-0.608717427472025,0.055,0.103448275862069,0.896291774593153
"CXCR5",0.577403929074745,0.926193427735385,0.06,0.0344827586206897,0.896291774593153
"DDC",0.660779685017942,-0.765639813444447,0.05,0.0689655172413793,0.896291774593153
"DDR2",0.550380336545422,-0.101184830438171,0.07,0.103448275862069,0.896291774593153
"DLL1",0.632883620853211,1.27246696998547,0.055,0.0344827586206897,0.896291774593153
"DMBT1",0.405274275934528,-0.330418741523623,0.06,0.103448275862069,0.896291774593153
"DPP4",0.286538119594671,-0.414683596197949,0.05,0.103448275862069,0.896291774593153
"DST",0.67207428004036,0.206634730326452,0.055,0.0344827586206897,0.896291774593153
"DUSP2",0.392806471777341,0.899444539819259,0.08,0.0344827586206897,0.896291774593153
"EFNA4",0.460621418216554,1.20833247891637,0.07,0.0344827586206897,0.896291774593153
"EFNB1",0.437116526023352,0.948865420511379,0.075,0.0344827586206897,0.896291774593153
"EGFR",0.457397350231427,0.381188482111906,0.075,0.0344827586206897,0.896291774593153
"EIF5A",0.539602703127731,0.0930396997870671,0.155,0.103448275862069,0.896291774593153
"EMP3",0.495317840621635,0.239873143952111,0.07,0.0344827586206897,0.896291774593153
"EPHA2",0.349706188901423,1.78442160208384,0.085,0.0344827586206897,0.896291774593153
"EPHA3",0.365110442403602,-0.925928158701716,0.06,0.103448275862069,0.896291774593153
"EPHB3",0.490903456899461,0.575675638013354,0.07,0.0344827586206897,0.896291774593153
"EPHB4",0.677749660247633,-0.347861659845646,0.05,0.0689655172413793,0.896291774593153
"ETV5",0.608436063321221,0.204226324920624,0.06,0.0344827586206897,0.896291774593153
"FABP5",0.587163053536061,-0.271430945737722,0.105,0.137931034482759,0.896291774593153
"FAS",0.441130880335374,0.876029669474154,0.075,0.0344827586206897,0.896291774593153
"FCGR3A",0.320335238013749,1.20275612471008,0.09,0.0344827586206897,0.896291774593153
"FES",0.417362282920953,1.16534407456654,0.075,0.0344827586206897,0.896291774593153
"FGF7",0.528575547367327,-0.510742718704058,0.07,0.103448275862069,0.896291774593153
"FGFR2",0.669243036987009,-0.466793721774544,0.05,0.0689655172413793,0.896291774593153
"FKBP11",0.353461224014852,-0.719102586454561,0.15,0.206896551724138,0.896291774593153
"FOS",0.319468187630529,1.03829270719524,0.245,0.172413793103448,0.896291774593153
"FOXF1",0.533010044845115,-0.36621887857141,0.1,0.137931034482759,0.896291774593153
"FYN",0.276968276367543,1.54013600036742,0.095,0.0344827586206897,0.896291774593153
"GC",0.389161091351706,1.24668273134742,0.08,0.0344827586206897,0.896291774593153
"GDF15",0.495317840621635,0.233553783507972,0.07,0.0344827586206897,0.896291774593153
"GLUD1",0.443795676751998,1.55482553574037,0.07,0.0344827586206897,0.896291774593153
"GNLY",0.364232877011304,1.67938130807898,0.08,0.0344827586206897,0.896291774593153
"GPBAR1",0.539348328327652,-1.1457405356092,0.075,0.103448275862069,0.896291774593153
"GPR183",0.577404520362905,1.11549297687465,0.06,0.0344827586206897,0.896291774593153
"H2AZ1",0.632883620853211,-0.821086221406503,0.05,0.0689655172413793,0.896291774593153
"H4C3",0.445165692971637,0.572072636382613,0.075,0.0344827586206897,0.896291774593153
"HBA1",0.652358429939716,-0.3006362501638,0.05,0.0689655172413793,0.896291774593153
"HCAR2",0.447191257846249,-0.648087271817297,0.065,0.103448275862069,0.896291774593153
"HDAC11",0.482145481361235,1.08685260924711,0.07,0.0344827586206897,0.896291774593153
"HDAC4",0.551247304893557,0.290871143179125,0.065,0.0344827586206897,0.896291774593153
"HLA-B",0.361145073823053,0.495871580019596,0.375,0.310344827586207,0.896291774593153
"HLA-DPA1",0.482144886338869,1.00915405651938,0.07,0.0344827586206897,0.896291774593153
"HLA-DPB1",0.283169855169829,-0.411096675967904,0.05,0.103448275862069,0.896291774593153
"HLA-DQB1",0.513320835113009,1.09504039177899,0.065,0.0344827586206897,0.896291774593153
"HLA-DRB1",0.587061358218695,-0.649957442239472,0.075,0.103448275862069,0.896291774593153
"ICAM3",0.437116526023352,1.13658874295146,0.075,0.0344827586206897,0.896291774593153
"IDO1",0.403862638920246,0.617350418974207,0.08,0.0344827586206897,0.896291774593153
"IFNGR2",0.517839807924558,-0.537224731510024,0.07,0.103448275862069,0.896291774593153
"IFNL2",0.655161024940907,-0.458267605591851,0.05,0.0689655172413793,0.896291774593153
"IFNL3",0.649561273115581,-1.08025315798913,0.05,0.0689655172413793,0.896291774593153
"IGFBP5",0.393802347341496,0.140676093702523,0.23,0.137931034482759,0.896291774593153
"IGHA1",0.676719569775362,-0.588835707421786,0.08,0.103448275862069,0.896291774593153
"IGHD",0.403304409725427,-0.49423326496663,0.06,0.103448275862069,0.896291774593153
"IGHG1",0.269345461769277,-0.132985660006477,0.13,0.206896551724138,0.896291774593153
"IGHG2",0.642225530033314,0.77322908535606,0.13,0.103448275862069,0.896291774593153
"IGKC",0.492330676616001,0.6462507877875,0.19,0.137931034482759,0.896291774593153
"IL10RB",0.638422292171761,1.10679996520614,0.055,0.0344827586206897,0.896291774593153
"IL15RA",0.567357986363399,0.999672425506802,0.1,0.0689655172413793,0.896291774593153
"IL17RE",0.643980121408503,-0.783854638955681,0.05,0.0689655172413793,0.896291774593153
"IL1A",0.567228655485162,1.16393944861582,0.06,0.0344827586206897,0.896291774593153
"IL1R2",0.504056066957645,1.4604154231779,0.065,0.0344827586206897,0.896291774593153
"IL32",0.641654763425685,0.329514582691463,0.21,0.172413793103448,0.896291774593153
"IL34",0.551246728090806,0.0773020899694817,0.065,0.0344827586206897,0.896291774593153
"IL4R",0.499750376387553,0.364835914970916,0.07,0.0344827586206897,0.896291774593153
"IL6",0.369487924967814,1.74646477081448,0.08,0.0344827586206897,0.896291774593153
"INHA",0.519099871908812,0.136430620889769,0.065,0.103448275862069,0.896291774593153
"ITGA2",0.302057757338234,0.921331754398085,0.095,0.0344827586206897,0.896291774593153
"ITGA3",0.67207428004036,-0.277254641141094,0.05,0.0689655172413793,0.896291774593153
"ITGAE",0.608436063321221,0.215781178625206,0.06,0.0344827586206897,0.896291774593153
"ITGAX",0.376324164154906,-0.680546308748499,0.06,0.103448275862069,0.896291774593153
"ITGB4",0.632061108954945,-0.154646633809814,0.075,0.103448275862069,0.896291774593153
"ITGB6",0.551247304893557,0.243535924875044,0.065,0.0344827586206897,0.896291774593153
"ITM2A",0.306759482268859,-0.411732107545607,0.055,0.103448275862069,0.896291774593153
"JUNB",0.343258536845951,0.904934503407912,0.24,0.172413793103448,0.896291774593153
"KITLG",0.482144886338869,0.630381419843768,0.07,0.0344827586206897,0.896291774593153
"KLRK1",0.582524486964979,0.663534042701115,0.06,0.0344827586206897,0.896291774593153
"KRAS",0.660779685017942,0.330583021952144,0.055,0.0344827586206897,0.896291774593153
"KRT15",0.328614516127992,-0.559935762828221,0.08,0.137931034482759,0.896291774593153
"KRT16",0.545985819192367,-0.229459440904613,0.07,0.103448275862069,0.896291774593153
"KRT19",0.513320835113009,1.16964102452133,0.065,0.0344827586206897,0.896291774593153
